is_CA,has_roundC,has_angel,category_advertising,category_hardware,category_photo_video,avg_participants,category_enterprise,category_messaging,is_software,category_consulting,category_software,is_advertising,category_medical,is_web,has_VC,category_health,is_TX,funding_total_usd,category_games_video,is_consulting,is_othercategory,has_roundA,is_MA,category_news,category_finance,category_manufacturing,is_NY,relationships,is_biotech,category_web,is_mobile,category_network_hosting,age_first_milestone_year,category_education,category_public_relations,is_ecommerce,milestones,category_social,age_first_funding_year,has_roundB,has_roundD,funding_rounds,category_music,category_semiconductor,age_last_milestone_year,age_last_funding_year,is_otherstate,is_enterprise,category_cleantech,category_ecommerce,category_fashion,category_travel,category_biotech,category_analytics,category_other,is_gamesvideo,category_search,category_mobile,category_security,category_real_estate,category_automotive
1,0,1,True,False,False,2.5,False,False,0,False,False,0,False,0,1,False,0,48500000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,3.32,False,False,0,3,False,0.25,1,0,5,False,False,6.79,4.41,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,True,False,0,False,False,0,False,0,0,False,0,72000,False,0,0,0,0,False,False,False,0,4.0,0,False,0,False,1.06,False,False,0,1,False,,0,0,2,False,False,1.06,0.9,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,5.2,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,0,0,False,False,False,0,12.0,0,False,0,False,4.5,False,False,0,3,False,2.31,1,0,6,False,False,11.42,9.42,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,1.6667,False,False,0,False,False,0,False,0,1,False,0,5056559,False,0,0,1,0,False,False,False,0,10.0,0,False,0,False,3.39,False,False,0,2,False,2.48,0,0,3,False,False,4.99,4.38,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,1,False,0,38064570,False,0,1,0,0,False,False,False,0,16.0,0,False,0,False,1.0,False,False,0,2,False,2.35,1,0,4,False,False,8.28,8.28,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
0,0,1,True,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,125000,False,0,0,0,0,False,False,False,0,3.0,0,False,0,False,0.41,False,False,0,2,False,,0,0,2,False,False,1.32,1.49,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,True,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,3000000,False,0,0,1,0,False,False,False,0,19.0,0,False,0,False,1.93,False,False,0,4,False,1.17,0,0,1,False,False,4.01,1.17,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,14000000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,5.0,False,False,0,1,False,3.15,0,0,2,False,False,5.0,4.88,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.6667,False,False,0,False,False,0,False,0,0,False,0,32006000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,5.52,False,False,0,3,False,0.41,1,0,4,False,False,7.19,5.34,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,11000000,False,0,0,1,0,False,False,False,0,14.0,0,False,0,False,3.43,False,False,0,3,False,1.6,1,0,2,False,False,7.41,2.81,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,1,False,False,False,4.5,False,False,0,False,False,0,False,0,0,False,0,1000000,False,0,1,0,0,False,False,False,0,4.0,0,False,0,False,2.17,False,False,0,3,False,1.85,0,0,2,False,False,5.08,2.17,0,0,False,False,False,False,False,True,False,0,False,False,False,False,False
1,0,0,False,False,False,3.6667,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,,False,False,0,0,False,2.5,0,0,6,False,False,,7.25,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,0,1,0,False,False,False,0,0.0,0,False,0,False,3.38,False,False,0,2,False,2.84,1,0,2,False,False,3.78,3.14,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,6.0,False,False,0,False,True,0,False,0,0,False,0,27000000,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,10.56,False,False,0,1,False,5.47,0,0,3,False,False,10.59,7.28,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.6667,False,False,0,False,True,0,False,0,1,False,0,12000000,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,2.5,False,False,0,2,False,1.33,1,0,3,False,False,5.67,5.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,7.75,False,False,0,False,False,0,False,0,0,False,0,13875001,False,0,1,0,0,False,False,False,0,4.0,0,False,0,False,,False,False,0,0,False,2.98,0,0,2,False,False,,5.21,0,0,True,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,19009671,False,0,0,0,0,False,False,False,0,10.0,0,False,0,False,,False,False,0,1,False,2.78,1,0,3,False,False,,10.95,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,118000,False,0,0,0,0,False,False,False,0,10.0,0,True,0,False,2.42,False,False,0,3,False,0.0,0,0,2,False,False,5.32,0.25,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,True,False,False,2.5,False,False,0,False,False,0,False,0,0,False,0,46800000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,1.41,False,False,0,6,False,,1,0,4,False,False,6.54,2.16,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,18700000,False,0,1,1,0,False,False,False,0,0.0,0,False,0,False,,False,False,0,0,False,1.42,0,0,3,False,True,,4.54,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,True,False,0,False,False,0,False,0,1,False,0,11400000,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,5.0,False,False,0,1,False,,1,0,4,False,False,5.0,6.12,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,0,False,0,41500019,False,0,1,0,0,False,False,False,0,13.0,0,False,0,False,3.83,False,False,0,5,False,2.16,0,0,4,True,False,7.69,5.64,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,500000,False,0,0,1,0,False,False,False,0,7.0,0,True,0,False,4.85,False,False,0,2,False,0.92,0,0,2,False,False,6.09,1.64,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,11000000,False,0,1,0,0,False,False,False,0,2.0,0,False,0,False,,False,True,0,0,False,4.49,0,0,1,False,False,,4.49,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,35150000,False,0,0,1,0,False,False,False,0,9.0,0,True,0,False,9.01,False,False,0,1,False,0.33,1,0,3,False,False,9.01,5.37,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,True,False,5.0,False,False,0,False,False,0,False,0,0,False,0,20000000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,False,,False,False,0,0,False,7.98,0,0,1,False,False,,11.17,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,3.0,False,False,0,False,False,0,False,0,1,False,0,4705910,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,1.59,False,False,0,3,False,0.73,0,0,5,False,False,4.1,3.61,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,True,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,4476171,False,0,0,1,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,0,False,4.91,0,0,3,False,False,,8.1,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.2,True,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,0.22,False,False,0,5,False,0.22,1,0,5,False,False,6.25,4.84,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,15000,False,0,0,0,0,False,False,False,0,1.0,0,False,0,False,0.0,False,False,0,1,False,1.28,0,0,1,False,False,0.0,1.28,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
0,0,0,True,False,False,2.3333,False,False,0,False,False,0,False,0,1,False,0,18000000,False,0,0,1,0,False,False,False,0,16.0,0,False,0,False,2.92,False,False,0,3,False,0.0,1,0,3,False,False,5.73,3.93,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,True,0,1,False,0,28200000,False,0,1,0,0,False,False,False,0,7.0,0,False,0,False,,False,False,0,0,False,2.06,1,0,3,False,False,,6.23,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.6667,True,False,0,False,False,0,False,0,1,False,0,33000000,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,6.0,False,False,0,1,False,4.09,1,0,3,False,False,6.0,9.31,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,True,False,2.0,False,False,0,False,False,0,False,0,1,False,0,13000000,False,0,1,0,0,False,False,False,0,6.0,0,False,0,False,5.92,False,False,0,2,False,5.84,0,0,2,False,False,6.38,6.95,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,12000,True,0,0,0,0,False,False,False,0,3.0,0,False,0,False,0.67,False,False,0,1,False,0.83,0,0,1,False,False,0.67,0.83,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,20000000,False,0,1,0,0,False,False,False,0,4.0,0,False,0,False,4.0,False,False,0,1,False,3.12,1,0,1,False,False,4.0,3.12,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
0,0,0,False,False,False,3.6667,False,False,0,False,False,0,False,0,1,False,0,23500000,False,0,0,0,0,False,False,False,0,11.0,0,False,0,False,2.84,False,False,0,2,False,2.68,1,0,3,False,False,7.24,6.42,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,1,False,0,25413298,False,0,1,1,0,False,False,False,0,6.0,0,False,0,True,4.42,False,False,0,1,False,1.58,1,0,5,False,False,4.42,5.96,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,7516703,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,1.25,False,False,0,3,False,0.58,0,0,4,False,False,2.15,4.43,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,6.0,False,False,0,False,False,0,False,0,0,False,0,59000000,False,0,1,0,0,False,False,False,0,8.0,0,False,0,False,3.0,False,False,0,1,False,3.97,1,0,4,False,True,3.0,10.25,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,True,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,6000000,False,0,0,0,0,False,False,False,0,20.5,0,False,0,False,8.74,False,False,0,4,False,4.67,0,0,1,False,False,10.22,4.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.5,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,7.05,False,False,0,3,False,0.16,1,0,6,False,False,8.62,7.5,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,2.0,True,False,0,False,False,0,False,0,0,False,0,10000000,False,0,0,0,0,False,False,False,0,10.0,0,False,0,False,5.66,False,False,0,3,False,3.49,0,0,1,False,False,8.34,3.49,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,1,False,0,9650000,False,0,0,1,0,False,False,False,0,13.0,0,False,0,False,8.01,False,False,0,4,False,3.59,0,0,3,False,False,9.99,11.11,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,19900000,False,0,0,0,0,False,False,False,0,3.0,0,False,0,False,9.01,False,False,0,2,False,3.82,1,0,2,False,False,9.77,6.09,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.5,False,False,0,False,False,0,False,0,0,False,0,27063781,False,0,0,1,0,False,False,False,0,16.0,0,True,0,False,3.0,False,False,0,4,False,,1,0,4,False,False,4.7,3.83,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.3333,False,False,0,False,True,0,False,0,0,False,0,24500000,False,0,0,0,0,False,False,False,0,15.0,0,False,0,False,5.81,False,False,0,5,False,4.03,1,0,4,False,False,11.1,8.27,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.5,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,20.5,0,True,0,False,3.04,False,False,0,5,False,0.75,1,0,6,False,False,6.84,4.92,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,1200000,False,0,0,0,0,False,False,False,0,2.0,0,True,0,False,0.82,False,False,0,1,False,0.44,0,0,1,False,False,0.82,0.44,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.5,False,False,0,False,True,0,False,0,0,False,0,29000000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,4.37,False,False,0,3,False,1.33,1,0,2,False,False,6.46,2.71,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,5.0,False,False,0,False,True,0,False,0,1,False,0,5000000,False,0,0,0,0,False,False,False,0,3.0,0,False,0,False,5.0,False,False,0,1,False,4.3,0,0,1,False,False,5.0,4.3,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.5,False,False,0,False,False,0,False,0,0,False,0,6000000,False,0,1,1,0,False,True,False,0,9.0,0,False,0,False,3.58,False,False,0,2,False,2.0,1,0,2,False,False,5.48,3.05,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.3333,False,False,0,False,True,0,False,0,0,False,0,24000000,False,0,0,1,0,False,False,False,0,10.0,0,False,0,False,2.9,False,False,0,4,False,1.99,1,0,3,False,False,5.26,4.15,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,True,0,False,0,0,False,0,3011408,False,0,0,0,0,False,False,False,0,11.0,0,False,0,False,1.96,False,False,0,3,False,1.96,1,0,1,False,False,2.0,1.96,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.75,True,False,0,False,False,0,False,0,0,False,0,14500000,False,0,0,0,0,False,False,False,0,19.0,0,False,0,False,3.84,False,False,0,3,False,3.25,0,0,1,False,False,7.9,3.25,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,True,False,0,False,False,0,False,0,0,False,0,16300000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,3.0,False,False,0,2,False,3.16,1,0,2,False,False,4.5,3.69,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,True,0,False,0,0,False,0,15000000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,2.0,False,False,0,1,False,3.16,0,0,1,False,False,2.0,3.16,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.0,False,False,0,False,True,0,False,0,0,False,0,1400000,False,0,0,0,0,False,False,False,0,4.0,0,False,0,False,6.75,False,False,0,2,False,5.67,0,0,3,False,False,8.09,8.5,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.5,False,False,0,False,False,0,False,0,0,False,0,7350000,True,0,0,1,0,False,False,False,0,8.0,0,False,0,False,1.32,False,False,0,3,False,1.51,1,0,2,False,False,4.16,3.61,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,True,False,4.0,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,1,0,0,False,False,False,0,11.0,0,False,0,False,4.0,False,False,0,3,False,2.33,0,0,3,False,False,8.3,6.97,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,5000000,True,0,0,1,0,False,False,False,0,2.0,0,False,0,False,1.16,False,False,0,2,False,1.0,0,0,1,False,False,3.57,1.0,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,3.5,False,False,0,False,False,0,False,0,0,False,0,2565000,False,0,0,1,0,False,False,False,0,10.0,0,False,0,False,0.5,False,False,0,3,False,0.15,0,0,2,False,False,3.01,0.5,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,1310000,False,0,0,0,0,False,False,False,0,3.0,0,True,0,False,,False,False,0,4,False,2.42,0,0,2,False,False,3.97,3.09,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,6.0,0,False,0,False,,False,False,0,0,False,1.0,0,0,4,False,False,,8.25,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,4000000,False,0,0,1,0,False,False,False,0,15.0,0,False,0,False,1.33,False,False,0,2,False,0.89,0,0,1,False,False,2.53,0.89,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,1.3333,False,False,0,False,True,0,False,0,0,False,0,37000000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,9.75,False,False,0,4,False,4.67,1,0,3,False,False,12.8,9.12,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,154000,False,0,1,0,0,False,False,False,0,5.0,0,False,0,False,,False,False,0,2,False,0.83,0,0,1,False,False,1.19,0.83,0,0,False,False,False,False,False,False,False,0,False,False,False,True,False
1,0,0,False,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,41000000,False,0,1,1,0,False,False,False,0,11.0,0,False,0,False,1.58,False,False,0,2,False,0.0,1,0,2,False,False,3.07,0.64,0,0,False,False,False,False,False,False,True,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,2600000,False,0,0,1,0,False,False,False,0,8.0,0,False,0,False,1.05,False,False,0,1,False,0.59,0,0,1,False,False,1.05,0.59,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,True,0,False,0,1,False,0,9100000,False,0,0,0,0,False,False,False,0,0.0,0,False,0,False,,False,False,0,0,False,3.67,1,0,3,False,False,,5.56,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,True,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,3300000,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,2.5,False,False,0,3,False,1.25,0,0,2,False,False,5.32,2.08,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.3333,True,False,0,False,False,0,False,0,0,False,0,31500000,False,0,0,1,0,False,False,False,0,19.0,0,False,0,False,3.0,False,False,0,1,False,0.41,1,0,3,False,False,3.0,2.47,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,41000000,False,0,1,0,0,False,False,False,0,15.0,0,False,0,False,2.5,False,False,0,2,False,1.45,1,0,2,False,False,3.64,2.51,0,0,False,False,True,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.5,False,False,0,False,False,0,False,0,0,False,0,11800000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,False,0.0,False,False,0,2,False,3.61,0,0,2,False,False,7.92,4.38,0,0,False,False,False,False,False,False,False,0,True,False,False,False,False
1,0,0,False,False,False,1.5,True,False,0,False,False,0,False,0,0,False,0,4200000,False,0,0,1,0,False,False,False,0,16.0,0,False,0,False,5.92,False,False,0,2,False,1.08,1,0,2,False,False,7.93,3.13,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,11725600,False,0,0,1,0,False,False,False,0,3.0,0,False,0,False,5.72,False,False,0,2,False,3.39,1,0,2,False,False,8.73,5.07,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,True,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,2000000,False,0,0,1,0,False,False,False,0,6.0,0,False,0,False,3.16,False,False,0,2,False,5.13,0,0,1,False,False,8.51,5.13,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,1000000,False,0,1,0,0,False,False,False,0,0.0,0,False,0,True,,False,False,0,0,False,4.22,0,0,1,False,False,,4.22,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,0,False,0,10000000,False,0,1,0,0,False,False,False,0,2.0,0,False,0,False,3.0,False,True,0,1,False,3.6,0,0,1,False,False,3.0,3.6,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,True,6.3333,False,False,0,False,False,0,False,0,1,False,0,10500000,False,0,1,1,0,False,False,False,0,14.0,0,False,0,False,,False,False,0,3,False,0.77,0,0,3,False,False,3.75,1.5,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.0,False,False,0,False,False,0,False,0,1,False,0,6875000,False,0,0,1,0,False,False,False,0,20.5,0,True,0,False,1.85,False,False,0,5,False,0.04,0,0,2,False,False,4.49,3.14,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,True,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,12000000,False,0,0,0,0,False,False,False,0,4.0,0,False,0,False,3.59,False,False,0,3,False,2.3,1,0,2,False,False,4.58,3.21,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,25305000,False,0,0,1,0,False,False,False,0,7.0,0,False,0,False,4.0,False,False,0,1,False,3.71,1,0,4,False,False,4.0,8.96,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,27500000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,10.13,False,False,0,3,False,4.63,1,0,3,False,False,10.65,9.45,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,5.0,False,False,0,False,True,0,False,0,0,False,0,25000000,False,0,0,0,0,False,False,False,0,4.0,0,False,0,False,,False,False,0,0,False,2.62,1,0,1,False,False,,2.62,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.5,True,False,0,False,False,0,False,0,1,False,0,10000003,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,0.0,False,False,0,2,False,0.0,1,0,5,False,False,1.91,3.47,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.3333,False,False,0,False,False,0,False,0,0,False,0,16500000,False,0,0,1,0,False,False,False,0,13.0,0,True,0,False,3.54,False,False,0,4,False,0.59,1,0,3,False,False,6.07,2.64,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,375000,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,4.67,False,False,0,3,False,2.25,0,0,3,True,False,6.7,3.0,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,1500000,False,0,1,1,0,False,False,False,0,13.0,0,False,0,False,1.9,False,False,0,3,False,1.9,0,0,1,True,False,4.0,1.9,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.6667,False,False,0,False,False,0,False,0,0,False,0,430000,True,0,0,0,0,False,False,False,0,4.0,0,False,0,False,,False,False,0,2,False,,0,0,3,False,False,1.21,0.87,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,1750000,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,2,False,0.77,0,0,2,False,False,2.85,2.85,0,0,False,False,False,True,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,7939553,False,0,0,0,0,False,False,False,0,4.0,0,True,0,False,2.37,False,False,0,2,False,2.15,1,0,5,False,False,2.71,4.97,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,28300000,False,0,0,1,0,False,False,False,0,17.0,0,True,0,False,5.4,False,False,0,4,False,0.0,1,0,5,False,False,8.71,3.39,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.5,False,False,0,False,True,0,False,0,0,False,0,24500000,False,0,0,1,0,False,False,False,0,13.0,0,False,0,False,4.25,False,False,0,4,False,0.41,1,0,4,False,False,5.77,3.97,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.3333,False,False,0,False,True,0,False,0,1,False,0,12500000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,,False,False,0,0,False,0.08,1,0,3,False,False,,1.27,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,0,False,0,15000000,True,0,0,0,0,False,False,False,0,6.0,0,False,0,False,,False,False,0,0,False,5.35,0,0,1,False,False,,5.35,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.75,False,False,0,False,False,0,False,0,0,False,0,5500000,False,0,0,1,0,False,False,False,0,6.0,0,False,0,False,1.42,False,False,0,2,False,1.22,0,0,1,False,False,2.68,1.22,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,2.25,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,1,1,0,False,False,False,0,16.0,0,False,0,True,2.79,False,False,0,3,False,0.67,1,0,5,False,False,7.45,6.28,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,5500000,False,0,0,1,0,False,False,False,0,6.0,0,True,0,False,,False,False,0,0,False,2.67,0,0,1,False,False,,2.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
